house_id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_basement,yr_built,yr_renovated,street,city
3702,530000,3,3,3660,39478,2,4,400,1989,0,27699 SE 401st St,Enumclaw
3703,650000,4,3,3350,46748,2,3,0,2004,2003,28815 237th Pl SE,Black Diamond
3704,349500,3,2,1270,3600,1,3,0,1963,2008,2709 E Marion St,Seattle
3705,1198000,4,4,3400,3850,2,3,610,2008,0,2303 E Valley St,Seattle
3706,165050,3,1,1200,8514,1,3,0,1959,1989,1419 Farrelly St,Enumclaw
3707,580000,3,3,2200,11000,2,3,0,1978,0,1430-1920 W Lake Sammamish Pkwy SE,Bellevue
3708,330000,3,3,1680,11312,1,3,600,1959,1989,10843-10857 8th Ave SW,Seattle
3709,875000,5,4,3840,8279,2,3,0,2001,0,21033 SE 5th St,Sammamish
3710,500000,2,1,950,4500,1,3,100,1926,2003,4024 Phinney Ave N,Seattle
3711,445000,4,3,2280,42077,2,3,0,1994,0,19901-19999 SE 290th Pl,Kent
3712,274900,4,3,1970,6600,2,3,0,1987,2000,28206 130th Ave SE,Kent
3713,219950,3,2,1620,9310,1,4,0,1967,0,17459 SE 262nd St,Covington
3714,691500,4,3,2600,7200,2,3,0,1962,2002,9041 49th Ave NE,Seattle
3715,459500,2,1,1250,3825,1,3,400,1929,0,7031 18th Ave NW,Seattle
3716,955500,4,2,2130,5080,1,3,0,1914,1993,2572 5th Ave W,Seattle
3717,328950,4,2,2550,8976,1,5,1250,1978,0,19254 121st Pl SE,Kent
3718,307000,3,1,1150,6000,1,3,0,1927,2011,227 W 2nd St,North Bend
3719,382500,3,2,1040,9000,1,4,0,1967,0,425-445 Mt Defiance Cir SW,Issaquah
3720,1150000,4,3,3340,10422,2,3,0,1996,0,10640 NE 46th St,Kirkland
3721,1297000,6,3,2630,9420,2,5,120,1900,0,5529 Wallingford Ave N,Seattle
3722,478000,3,2,1640,3896,2,3,0,1994,0,4235 250th Pl SE,Issaquah
3723,260000,2,1,770,7906,1,4,0,1948,0,834 NE 189th St,Shoreline
3724,850000,4,3,4350,112750,1,3,2150,2006,0,6407 282nd Ave SE,Issaquah
3725,616000,4,2,1700,5846,1,3,0,1957,2000,4003 W Emerson St,Seattle
3726,540000,3,2,2050,9580,1,3,650,1984,0,22607 NE 14th Dr,Sammamish
3727,300000,3,2,1660,5128,2,3,0,2001,0,278th Ave NE,Duvall
3728,507500,3,2,1990,9594,1,3,800,1977,2004,15311 NE 62nd Ct,Redmond
3730,241000,3,2,1770,7000,1,3,0,1986,0,30027 58th Pl S,Auburn
3731,485000,3,2,2440,47916,2,3,350,1991,0,3036 E Ames Lake Dr NE,Redmond
3732,695000,3,3,2620,51354,2,3,0,1998,2006,23337 NE 138th Way,Woodinville
3733,548000,4,3,2440,11005,2,3,0,1994,0,12219 SE 80th Way,Newcastle
3734,345000,2,1,1080,7775,1,3,0,1955,2005,6439 Marshall Ave SW,Seattle
3735,280000,3,1,1090,10710,1,4,0,1962,0,1048 Redmond Ave NE,Renton
3736,450000,3,2,1400,13775,1,3,0,1963,2008,6217 NE 156th St,Kenmore
3737,515000,3,3,2010,7200,2,3,0,1994,0,8818 NE 150th St,Kenmore
3738,1014250,3,1,1640,12855,1,5,140,1920,0,720 96th Ave NE,Bellevue
3739,739900,5,3,3290,5029,2,3,0,2004,2003,3602 212th Pl SE,Sammamish
3740,600000,2,3,2510,14878,2,3,0,1990,2009,17221 102nd Ave NE,Bothell
3741,370000,2,1,860,6050,1,3,0,1952,2008,3818 53rd Ave SW,Seattle
3742,729032,4,3,2840,12866,1,4,1060,1977,0,3200 130th Ave NE,Bellevue
3743,510000,3,2,1750,7020,2,3,0,1934,1978,30734 229th Pl SE,Black Diamond
3744,425000,3,2,1300,19163,1,3,0,1964,2000,14011 NE 71st Pl,Redmond
3745,1080000,3,3,3890,7216,2,3,630,1967,2010,5226 S Morgan St,Seattle
3746,337000,3,2,1460,941,3,3,0,2006,0,11707 Greenwood Ave N,Seattle
3747,563000,4,1,1410,3376,1,5,0,1911,1984,621 NW 44th St,Seattle
3748,1695000,4,3,3770,10900,2,5,700,1924,1956,3333 S Plum St,Seattle
3749,245000,3,2,1190,4072,1,5,0,1907,0,8301-8399 47th Ave S,Seattle
3750,590000,3,2,1410,6413,1,4,500,1947,1988,7264 27th Ave NE,Seattle
3751,695000,3,2,2500,4080,1,5,820,1922,1956,922 N 72nd St,Seattle
3752,402500,2,1,800,2280,1,5,0,1946,0,4235 4th Ave NW,Seattle
3753,435000,3,3,2530,13446,2,3,0,1993,0,28219 NE 149th Pl,Duvall
3754,660000,3,2,2570,28500,1,3,600,1983,2009,15031 NE 144th St,Redmond
3755,300000,3,3,2090,9620,1,3,750,1987,2000,36529 2nd Ave SW,Federal Way
3756,600000,5,2,2980,7781,1,3,1400,1960,2012,4531 NE 106th St,Seattle
3757,205000,3,2,1170,8239,1,3,0,1981,2013,26118 189th Ct SE,Covington
3758,357500,3,4,2080,5100,2,3,0,2004,2003,28121 Maple Ridge Way SE,Maple Valley
3759,1110000,5,3,3350,4000,2,4,840,1997,0,4776 34th Ave NE,Seattle
3760,332888,2,3,1050,1029,2,3,100,2007,0,101-115 26th Ave,Seattle
3761,174000,2,1,900,13531,1,3,0,1979,2014,102-1/2 5th Ave SW,Pacific
3762,515000,2,1,1050,5000,1,5,0,1907,0,5609 9th Ave NW,Seattle
3763,392000,5,2,3740,32481,1,3,1500,1958,2004,22835 16th Ave S,Des Moines
3764,485000,4,2,1430,4096,2,3,0,1900,2005,216 20th Ave,Seattle
3765,217500,3,2,1400,9546,1,4,0,1984,0,230 S 317th Pl,Federal Way
3766,502000,3,2,1600,45613,2,4,0,1983,0,17120 166th Pl NE,Woodinville
3767,820000,3,2,2880,9750,2,3,0,1989,0,16614 SE 50th Pl,Bellevue
3768,1640000,3,3,3140,5445,2,4,900,1913,0,471 Wheeler St,Seattle
3769,102500,2,1,820,4320,1,3,0,1937,1999,9852 20th Ave SW,Seattle
3770,925000,5,6,5190,12637,2,3,0,2001,0,6525 Cascade Ave SE,Snoqualmie
3771,540000,4,3,2180,10140,1,4,1000,1968,0,9003 172nd Ave NE,Redmond
3772,600000,2,1,910,2002,1,3,0,1900,2005,100 20th Ave E,Seattle
3773,406000,4,1,1580,8475,1,4,0,1928,0,10041 64th Ave S,Seattle
3774,620000,4,3,2130,6325,1,5,690,1948,1985,4002 50th Ave SW,Seattle
3775,1060000,4,3,4570,16015,2,3,0,1990,2009,1630 204th Pl NE,Sammamish
3776,401000,3,2,1240,11172,1,3,240,1984,0,3027 230th Pl NE,Sammamish
3777,725000,3,2,1860,6000,2,4,0,1959,0,3450 S King St,Seattle
3778,276000,1,1,370,1801,1,5,0,1923,0,2508 NW 67th St,Seattle
3779,500000,5,3,3130,12087,2,3,950,1975,0,265 Almak Ct NW,Issaquah
3780,375000,3,2,2530,35150,1,4,730,1977,0,16621 SE 235th St,Kent
3781,2300000,4,5,3970,9778,2,4,580,1928,0,1323 Willard Ave W,Seattle
3782,260000,3,2,1920,9680,1,4,620,1961,2001,10904 SE 212th St,Kent
3783,1565000,4,3,2970,12750,1,4,840,1918,1986,9563 NE 1st St,Bellevue
3784,431000,4,3,2300,6087,2,3,0,2001,0,2309 Aberdeen Ave NE,Renton
3785,321000,4,3,1830,9601,2,3,0,2003,0,27619 245th Ave SE,Maple Valley
3786,433000,4,2,1550,5053,1,4,370,1963,0,4702 S Juneau St,Seattle
3787,920000,4,4,4080,10666,2,3,0,2005,0,8950 237th Pl NE,Redmond
3788,482000,3,2,1710,21485,2,3,0,1989,0,1022 215th Ave NE,Sammamish
3789,712000,3,3,2375,4094,2,3,0,2002,0,6248 189th Pl NE,Redmond
3790,505000,4,3,2200,9778,1,4,1100,1962,0,12241 SE 62nd St,Bellevue
3791,2367000,3,2,3530,17450,1,3,1690,1930,1993,7436 E Mercer Way,Mercer Island
3792,452000,3,2,1110,9012,1,4,0,1966,0,5321-5327 156th Dr NE,Redmond
3793,581000,4,1,1630,2566,1,3,0,1921,2000,1819-1827 25th Ave,Seattle
3794,952500,4,2,2550,5055,2,4,0,1910,0,1901 25th Ave E,Seattle
3795,808000,4,2,2500,8866,2,4,0,1987,0,14586 NE 58th St,Bellevue
3796,476000,4,3,2890,6885,1,3,1300,1945,2013,6516 43rd Ave NE,Seattle
3797,535000,4,2,1420,5000,1,4,0,1945,0,3027 NW 67th St,Seattle
3798,1356925,4,4,4270,5800,2,5,1100,1937,0,3017 42nd Ave W,Seattle
3799,629800,3,3,2390,1984,2,3,170,2008,0,329 NE Eagle Way,Issaquah
3800,417838,4,3,2530,5048,2,3,0,2014,0,27416 208th Ave SE,Maple Valley
3801,399895,4,3,2701,4500,2,3,0,2014,0,5535 Elaine Ave SE,Auburn
3802,825000,4,3,3990,6637,2,3,0,2003,0,9342 221st PI NE,Redmond
3803,300000,4,3,2303,3826,2,3,0,2006,0,13328 SE 308 Ct,Auburn
3804,640000,2,2,1540,965,3,3,0,2007,0,1816 11th Ave,Seattle
3805,460000,3,3,1450,1053,2,3,510,2008,0,1406B NW 64th St,Seattle
3806,525000,2,3,1160,1458,2,3,120,2012,1912,2067 Gilman Dr W,Seattle
3807,499990,4,3,2910,6334,2,3,0,2013,1923,1141 SE 11th St,North Bend
3808,1020000,4,4,3770,8501,2,3,0,2008,0,104 6th St S,Kirkland
3809,675000,5,2,2900,10300,1,3,1450,1985,0,14301-14399 SE 63rd St,Bellevue
3810,512031,3,2,1540,3000,1,3,770,1920,1979,6528 3rd Ave NW,Seattle
3811,310000,2,1,700,3000,1,4,0,1918,1974,929 N 77th St,Seattle
3812,1075000,3,3,3280,10302,1,3,1600,1970,2014,3842 NE 92nd St,Seattle
3813,255000,4,2,2430,8960,1,3,1000,1960,2012,8019 S 117th St,Seattle
3814,435000,3,3,1900,7984,2,3,0,1993,0,Tolt Pipeline Trail,Bothell
3815,453000,3,2,1660,15050,1,3,400,1983,2009,13417 110th Pl NE,Kirkland
3816,260000,4,2,1620,7992,2,4,0,1975,0,23109 125th Ave SE,Kent
3817,659000,4,2,2090,10800,1,4,0,1951,1999,3738 86th Ave SE,Mercer Island
3818,223000,3,2,1110,7231,1,4,0,1991,0,22124 112th Pl SE,Kent
3819,851000,5,3,3760,9792,2,3,1210,1984,0,4412 170th Ave SE,Bellevue
3820,605000,3,2,2080,12134,1,4,550,1973,0,2408 178th Ave NE,Redmond
3821,895000,4,2,1950,5950,1,3,620,1947,2012,2220 5th Ave N,Seattle
3822,519000,5,2,2570,13054,1,3,1100,1950,1992,1316 SW 172nd St,Normandy Park
3823,535000,3,2,2330,12141,1,3,940,1983,2009,14506 NE 184th Pl,Woodinville
3824,489000,3,3,3700,10375,2,3,0,1982,0,3309 S 194th St,SeaTac
3825,250000,3,2,1920,7738,1,3,400,1965,1993,249 S 163rd Pl,Burien
3826,580000,3,2,1900,3960,1,3,700,1905,2010,1121 27th Ave,Seattle
3827,1038000,4,2,1440,13296,1,4,0,1967,0,10208 NE 26th St,Bellevue
3828,605000,4,2,2940,48788,1,5,1420,1961,0,15611 72nd Ave NE,Kenmore
3829,599950,4,4,2500,3080,2,3,690,2008,0,7928 150th Ct NE,Redmond
3830,700000,3,3,2490,23891,2,3,0,1993,0,23203 NE 78th Way,Redmond
3831,480000,3,2,1470,10052,1,4,0,1956,0,13341 12th Ave NE,Seattle
3832,329950,4,3,2120,4558,2,3,0,2002,0,23834 SE 248th Pl,Maple Valley
3833,250000,3,2,1200,24805,1,3,0,1984,0,10858 SE 200th St,Kent
3834,345000,5,3,2450,6994,2,3,0,2002,0,11207 SE 272nd Pl,Kent
3835,175000,4,3,1780,6000,2,3,0,1991,0,2401-2499 S 244th St,Des Moines
3836,185000,5,1,1590,6700,1,3,500,1942,1999,10626 12th Ave SW,Seattle
3837,411000,4,2,2370,76665,2,4,0,1978,2000,35516 44th Ave S,Auburn
3838,690000,3,2,1760,4000,2,3,0,1922,2008,2314 10th Ave E,Seattle
3839,265000,4,3,1940,8170,1,4,0,1948,0,15022 25th Ave NE,Shoreline
3840,720000,4,3,3550,12327,1,4,1370,1990,0,17325 102nd Ave NE,Bothell
3841,256000,4,3,2050,5787,2,3,0,2002,0,1327 S 277th Pl,Des Moines
3842,255000,4,2,1680,3179,2,3,0,2002,0,11631 SE 308th Pl,Auburn
3843,540000,3,2,1320,1800,2,3,0,1994,0,3404 E Cherry St,Seattle
3844,481015,3,2,1550,5511,2,3,0,1987,2000,10600-10650 117th Pl NE,Kirkland
3845,575000,3,2,2680,8625,1,5,1090,1974,0,100 Mt Si Pl NW,Issaquah
3846,339950,3,3,2390,34041,1,3,550,1984,0,27622 195th Ave SE,Kent
3847,475000,4,3,2040,7260,2,4,0,1963,0,15320 Corliss Pl N,Shoreline
3848,732000,3,4,2670,6517,2,4,650,1977,0,3741 Belvidere Ave SW,Seattle
3849,860000,4,2,1880,3720,1,4,0,1924,0,15 Raye St,Seattle
3850,389000,4,2,2400,7700,1,4,900,1927,0,2148 N 115th St,Seattle
3851,645000,3,2,2270,11472,1,4,900,1956,0,10514 14th Ave NW,Seattle
3852,475000,4,3,1850,5444,2,5,0,1981,0,13617 135th Ave NE,Kirkland
3853,550000,4,3,2160,5005,1,3,730,1987,2000,9417 25th Ave NE,Seattle
3854,305000,2,1,2160,12960,1,3,800,1968,1997,14717 58th Ave S,Tukwila
3855,782000,2,2,1570,3600,1,4,250,1906,1990,1922 5th Ave W,Seattle
3856,545000,3,2,1340,7200,1,4,0,1923,0,4714 54th Ave S,Seattle
3857,394500,4,3,3002,6042,2,3,0,2004,2003,11619 SE 200th St,Kent
3858,600000,5,2,2190,9072,1,5,1080,1965,0,14314 NE 72nd St,Redmond
3859,1300000,4,2,2610,21600,1,4,0,1966,0,1509 85th Ave NE,Clyde Hill
3860,300000,2,1,1010,11919,1,3,0,1947,2012,16036 6th Ave NE,Shoreline
3861,330000,4,3,2105,6093,2,3,0,2003,0,27631-27699 145th Pl SE,Kent
3862,723000,4,2,2430,4748,1,3,800,1928,1954,1503 45th Ave SW,Seattle
3863,2271150,4,3,4040,18916,1,4,0,1954,1979,7623 Overlake Dr W,Medina
3864,480000,5,3,2160,7737,2,3,0,1998,2006,7001 Autumn Ave SE,Snoqualmie
3865,496000,2,1,900,9260,1,3,0,1946,0,219 NW 56th St,Seattle
3866,625000,3,3,1820,1641,3,3,280,2006,0,10 W Etruria St,Seattle
3867,475000,4,2,2100,13468,1,5,1050,1962,0,11719 33rd Pl NE,Seattle
3868,275250,3,2,1520,7199,2,4,0,1992,0,23017 SE 281st Ct,Maple Valley
3869,253000,2,1,1310,7128,1,4,370,1980,0,11414 SE 230th Pl,Kent
3870,630000,4,3,2190,9880,1,4,780,1979,0,11607 NE 103rd Pl,Kirkland
3871,660500,5,3,2950,5500,1,5,1230,1918,0,2739 31st Ave S,Seattle
3872,262000,5,1,1870,7800,1,3,290,1962,2003,903 S 101st St,Seattle
3873,2147500,3,4,4660,5500,2,5,1620,1909,1988,2826 10th Ave E,Seattle
3874,552000,3,3,1840,9900,1,3,0,1978,0,300 142nd Ave NE,Bellevue
3875,1411600,2,3,3180,9400,2,5,570,1985,0,4631 Somerset Ave SE,Bellevue
3876,736000,2,1,1500,4000,1,3,400,1933,0,2401-2599 Lorentz Pl N,Seattle
3877,355000,3,2,1730,7416,1,3,0,1954,2005,18010 N Park Pl N,Shoreline
3878,305000,3,1,1580,7424,1,3,570,1962,2003,12633 SE 158th St,Renton
3879,484998,4,3,1540,1870,2,3,0,2014,0,2520 Mulberry Walk NE,Issaquah
3880,1054690,4,4,3390,3979,2,3,780,2014,0,3906 W Briarcliff Ln,Seattle
3881,334500,2,2,830,1858,2,3,0,2005,0,2300 14th Ave S,Seattle
3882,475000,4,3,2620,6178,2,3,0,2013,1923,996 SE 12th St,North Bend
3883,309780,3,3,2242,4500,2,3,0,2014,0,Bennett Ave SE,Auburn
3884,795000,4,3,2890,7798,2,3,0,2005,0,15941 SE Cougar Mountain Way,Bellevue
3885,274500,3,2,1450,4050,2,3,0,2010,0,26133 242nd Ave SE,Maple Valley
3886,265050,2,2,800,2119,2,3,0,2008,0,5257 23rd Ave SW,Seattle
3887,567500,3,3,2280,2502,2,3,400,2006,0,561 Mountain View Ln NW,Issaquah
3888,915000,3,5,3850,62726,2,3,730,2013,1923,21101-21199 NE 78th St,Redmond
3889,285000,5,3,2270,6300,2,3,0,1995,0,12840 SE 307th Pl,Auburn
3890,445838,3,3,2250,5692,2,3,0,2000,0,10010 37th Ave SW,Seattle
3891,304900,4,2,2600,11325,1,4,990,1969,0,23030 100th Ave SE,Kent
3892,940000,4,2,2490,9525,2,5,0,1968,0,4558 91st Ave SE,Mercer Island
3893,1127000,4,3,3160,8281,2,4,0,1995,0,709 7th St S,Kirkland
3894,835000,4,4,4930,25714,2,3,0,2005,0,32805 145th Pl SE,Auburn
3895,290000,3,1,1440,11250,1,3,0,1967,2011,1901 Shattuck Ave S,Renton
3896,250000,3,2,1770,8868,1,4,0,1959,0,1201-1215 O St NE,Auburn
3897,342000,4,3,2300,6448,2,3,0,2001,0,24612 102nd Pl SE,Kent
3898,1012000,4,3,2980,16263,2,3,0,1989,0,6410 141st Ave SE,Bellevue
3899,400000,4,2,2230,7200,1,4,930,1963,0,2357 N 187th St,Shoreline
3900,312500,3,2,1830,7969,1,3,900,1950,2008,306 S 15th St,Renton
3901,267000,3,1,1740,10875,1,4,720,1962,0,4035 S 150th St,Tukwila
3902,575000,3,2,1530,6743,1,3,120,1955,2005,4931 SW Forney St,Seattle
3903,810000,3,2,1520,9041,1,4,0,1954,1979,9530 NE 5th St,Bellevue
3904,850000,3,3,3230,5000,2,5,800,1945,0,2431 NW Neptune Pl,Seattle
3905,1015000,3,3,3620,4000,2,3,890,2005,0,3505 W McGraw St,Seattle
3906,1100000,4,4,5070,60123,2,3,0,2000,0,5725 251st Ct NE,Redmond
3907,240000,3,2,1570,8750,1,3,0,1960,2012,17820 1st Avenue South,Burien
3908,198000,4,2,2080,7200,1,4,1030,1966,0,4114 S 294th St,Auburn
3909,565000,4,3,2230,8624,1,4,800,1969,0,14021 NE 62nd St,Redmond
3910,1195000,5,3,3420,18129,2,3,880,1952,2005,7657-7801 E Mercer Way,Mercer Island
3911,340000,8,3,2790,6695,1,3,1320,1977,2004,17512 Corliss Ave N,Shoreline
3912,815000,4,3,3150,4203,2,3,0,2002,0,9714 132nd Ave NE,Kirkland
3913,1875000,4,3,3930,10929,2,3,0,2006,0,10924 NE 18th Pl,Bellevue
3914,588000,5,3,2190,4900,2,5,700,1940,0,8314 Jones Ave NW,Seattle
3915,280500,4,3,1890,6962,2,3,0,1997,0,30021 114th Way SE,Auburn
3916,390000,4,2,1900,76877,1,3,0,2004,2003,17116 SE Covington Sawyer Rd,Kent
3917,509000,2,2,1930,3521,2,3,0,1989,0,78 145th Pl SE,Bellevue
3918,490600,3,3,3316,11447,2,3,0,1986,0,33247-33248 2nd Pl SW,Federal Way
3919,650000,3,2,1380,4500,1,5,0,1960,0,2719 63rd Ave SE,Mercer Island
3920,715000,3,4,2080,2250,3,3,0,1997,0,4326 Greenwood Ave N,Seattle
3921,529950,3,1,1240,5000,1,5,0,1909,1988,820 NW 64th St,Seattle
3922,265000,3,1,1020,8610,1,5,0,1959,0,3704 NE 9th Ct,Renton
3923,1755000,3,2,2360,4800,2,3,0,1909,2014,1242 15th Ave E,Seattle
3924,1140000,3,3,2780,33503,1,4,670,1969,0,2800-2998 194th Ave SE,Sammamish
3925,610000,3,2,2300,13418,1,3,870,1955,2005,335-345 105th Ave SE,Bellevue
3926,554729,4,3,2020,4350,2,5,290,1943,0,4109 W Bertona St,Seattle
3927,395000,5,2,1840,10453,1,3,480,1948,1994,2716 SW 170th St,Burien
3928,341000,3,1,1390,4814,1,3,0,1908,1988,8116 8th Ave NE,Seattle
3929,264500,4,2,2060,11385,1,4,860,1962,0,2152 SW 323rd St,Federal Way
3930,395000,4,3,2640,35070,1,3,0,1963,2008,19803 121st Ave SE,Kent
3931,640000,3,2,1980,10115,1,3,0,1959,1989,3060 124th Ave NE,Bellevue
3932,430000,3,2,1810,5080,1,3,780,1958,2004,7321 39th Ave NE,Seattle
3933,410000,4,3,1700,9000,1,5,0,1972,0,14214 81st Ave NE,Kirkland
3934,220000,4,1,1200,6000,1,3,0,1923,1998,7943 13th Ave SW,Seattle
3935,1625000,4,3,2980,3600,2,3,830,1999,0,1820 38th Ave E,Seattle
3936,405500,2,3,1350,1252,2,3,230,2006,0,9126 45th Ave SW,Seattle
3937,633000,4,3,2360,10000,1,3,380,1977,2004,3323-3325 33rd Ave SW,Seattle
3938,295950,2,1,1190,6200,1,3,0,1948,1994,1610 N 185th St,Shoreline
3939,1042031,4,5,4110,43560,2,4,0,1978,2000,2808 120th Ave NE,Bellevue
3940,605000,4,3,2800,10786,1,3,1380,1970,2014,16674 SE 17th St,Bellevue
3941,255000,2,2,920,1598,2,3,0,1995,0,10740 Stone Ave N,Seattle
3942,474000,3,2,1530,8000,2,3,0,1978,0,10828 157th Ave NE,Redmond
3943,370000,2,1,860,5040,1,3,0,1956,2001,9257 7th Ave NW,Seattle
3944,288000,3,3,1520,3593,2,3,0,2004,2003,22412 SE 243rd St,Maple Valley
3945,100000,2,1,660,5240,1,4,0,1912,1989,749 1st Ave N,Kent
3946,1150000,5,3,3580,8921,2,3,0,2000,0,409 20th Ave,Kirkland
3947,600000,5,2,3000,13899,2,4,0,1975,0,17612 NE 30th Pl,Redmond
3948,515000,5,3,2740,9629,1,5,1350,1977,0,10723 NE 189th St,Bothell
3949,345000,4,3,2040,5523,2,3,0,1999,0,455 S 190th St,Burien
3950,975000,6,3,2520,54160,2,3,0,1954,2005,3405 SW Seola Ln,Seattle
3951,850000,3,2,2470,8800,2,3,0,1961,2004,3914 88th Ave SE,Mercer Island
3952,439990,3,3,1930,1348,2,3,630,2005,0,3433 21st Ave W,Seattle
3953,554950,3,3,2950,10254,2,3,0,2006,0,409 Pasco Pl NE,Renton
3954,605000,3,3,2610,6405,2,3,0,2001,0,7102 Curtis Dr SE,Snoqualmie
3955,609000,3,2,1630,1526,3,3,0,2014,0,3644 Phinney Ave N,Seattle
3956,425000,3,2,1400,1022,3,3,0,2007,0,1018 NE 96th St,Seattle
3957,399900,2,2,1410,1005,1,3,510,2011,0,932-968 NE High St,Issaquah
3958,1025000,4,4,4370,10860,2,3,0,2008,0,5350 NE 16th St,Renton
3959,2351956,4,4,5010,19412,2,3,1010,2014,0,6410 E Mercer Way,Mercer Island
3960,519995,4,3,2590,6160,2,3,0,2014,0,14012 163rd Pl SE,Renton
3961,625000,3,2,1300,7200,1,5,0,1960,0,619 9th Ave,Kirkland
3962,600000,3,3,2320,7609,2,3,0,2003,0,769-821 Big Tree Dr NW,Issaquah
3963,1200000,4,3,2700,4275,2,3,0,2004,2003,124 NE 60th St,Seattle
3964,1738000,4,2,2920,6513,2,4,660,1937,0,1987 Shenandoah Dr E,Seattle
3965,671000,4,3,3130,5700,1,3,1380,1953,0,4222 NE 72nd St,Seattle
3966,459500,3,2,1470,4950,1,3,440,1984,0,14301 Wallingford Ave N,Seattle
3967,499000,3,3,1540,1326,3,3,150,1995,0,2841 13th Ave W,Seattle
3968,1280000,4,3,3160,4620,1,3,1140,1917,2005,1730 Walnut Ave SW,Seattle
3969,395000,3,2,1480,7700,1,3,0,1975,0,13547 104th Pl NE,Kirkland
3970,861990,5,3,3595,5639,2,3,0,2014,0,9622 242nd Way NE,Redmond
3971,382500,2,1,1190,4440,1,3,0,1981,2013,3825 NE 117th St,Seattle
3972,404950,4,2,2340,217014,1,4,0,1982,2011,19415 SE 342nd St,Auburn
3973,530000,3,2,1320,2500,1,3,450,1918,0,2108 NE 54th St,Seattle
3974,195000,2,1,1190,27007,1,4,0,1910,0,205 SW Gibson Ln,Issaquah
3975,747500,4,2,2350,18600,2,4,0,1977,0,16327 Inglewood Pl NE,Kenmore
3976,199990,3,1,1100,8560,1,3,0,1961,2004,214 SW 305th St,Federal Way
3977,548800,4,1,1660,4704,1,3,400,1930,1997,8612 8th Ave NE,Seattle
3978,870000,4,3,3040,36246,1,3,360,1923,2014,200 E Lake Sammamish Pkwy NE,Sammamish
3979,588000,3,2,1860,4777,2,5,0,1908,0,8222 16th Ave NE,Seattle
3980,775000,4,3,4100,241322,2,3,1600,1981,2013,18096-18162 NE 143rd Pl,Woodinville
3981,670000,6,3,4050,36171,2,4,1430,1970,0,14717 245th Ave SE,Issaquah
3982,445000,2,2,1240,2500,2,3,0,1985,0,2847 NW 70th St,Seattle
3983,300000,4,3,2200,10800,1,3,0,1960,2012,17237 129th Ave SE,Renton
3984,480000,3,2,1680,9090,1,4,550,1959,0,305 158th Pl SE,Bellevue
3985,300000,3,1,930,5160,1,5,0,1919,1934,8631 17th Ave SW,Seattle
3986,360000,3,2,1800,22000,2,3,0,1931,0,3714 S 128th St,Tukwila
3987,527000,6,4,3000,8401,1,3,1500,1979,2014,12750 27th Ave NE,Seattle
3988,875000,3,2,1820,12686,1,4,0,1952,0,2424 109th Ave SE,Bellevue
3989,266000,4,2,1995,7102,2,4,0,1981,0,33724 27th Pl SW,Federal Way
3990,866000,4,3,3990,9786,2,3,0,2004,2003,Nuthatch Trail,Redmond
3991,335950,2,2,800,5192,1,5,0,1951,0,10203 42nd Ave SW,Seattle
3992,215000,3,1,960,9563,1,5,0,1967,0,1625 SW 351st St,Federal Way
3993,481000,4,3,2286,8269,2,3,0,2002,0,1831 NE 29th Ct,Renton
3994,320000,3,2,2220,11646,1,3,950,1950,2005,5608 NE 204th St,Kenmore
3995,295000,3,2,1940,7500,1,4,0,1918,1985,1708 Franklin St,Enumclaw
3996,295000,3,2,1640,7222,2,4,0,1908,0,9047 4th Ave S,Seattle
3997,320000,3,1,1120,10576,1,4,0,1969,0,17722 199th Ave NE,Woodinville
3998,780000,4,2,2600,4800,1,3,1200,1953,0,1937 10th Ave W,Seattle
3999,437500,3,2,1490,4800,2,5,0,1948,1985,309 NW 89th St,Seattle
4000,443000,5,2,1650,3000,1,3,0,1902,0,814 20th Ave S,Seattle
4001,575000,4,3,2400,6137,2,3,0,1990,2009,22447 NE 9th Dr,Sammamish
4002,245000,2,1,1500,6685,1,3,310,1926,2003,12226 Phinney Ave N,Seattle
4003,450000,3,3,1990,12793,2,3,0,1993,0,14543 86th Pl NE,Kenmore
4004,536000,2,2,1130,746,2,3,100,2009,0,5412 6th Ave NW,Seattle
4005,685000,3,3,2030,11070,2,4,0,1980,0,16725 NE 42nd Ct,Redmond
4006,373000,4,2,1590,7920,2,4,0,1960,2001,16016 Burke Ave N,Shoreline
4007,450000,3,2,1480,8394,1,4,0,1971,0,6201 147th Ct NE,Redmond
4008,645000,4,3,2690,18653,2,3,0,1985,0,4117 211th Pl NE,Sammamish
4009,1275000,3,3,3870,46609,2,3,0,1997,0,17002 SE 14th Ln,Bellevue
4010,230000,3,1,1390,6000,1,3,0,1954,2005,880 Monroe Ave NE,Renton
4011,593000,3,3,1830,1850,2,3,140,2011,0,2101-2499 NW Stoney Creek Dr,Issaquah
4012,558000,2,2,1580,5750,1,5,790,1910,0,4052 41st Ave SW,Seattle
4013,538250,3,2,2590,15229,2,3,0,1984,0,23105 Marine View Dr S,Des Moines
4014,475000,5,3,2510,8050,1,4,1020,1977,0,12608 NE 134th Pl,Kirkland
4015,209950,3,2,1180,7300,1,4,0,1968,0,2601-2667 Alpine St SE,Auburn
4016,410000,3,2,1450,19206,2,3,0,1989,0,1107 216th Ave NE,Sammamish
4017,1636000,3,3,3110,6765,2,4,560,1946,1989,8240 Fairway Dr NE,Seattle
4018,670000,5,3,2860,68519,2,5,0,1958,0,37927 SE 82nd Pl,Snoqualmie
